sku,_product_websites,_root_category,_category,_store,name,price,status,visibility,tax_class_id,weight,description,short_description
,,,,de,Drachenschule Taschenbuch,,,,,,"Wo Drachen fliegen lernen und einer von ihnen lieber liest. Eine lustige Schulgeschichte mit einem leisen Helden. Von sieben bis zehn Jahren, und für den Erwachsenen, der vorliest.",Wo Drachen fliegen lernen und einer von ihnen lieber liest.
,,,,it,La scuola dei draghi Brossura,,,,,,"Dove i draghi imparano a volare e uno di loro preferisce leggere. Una storia di scuola divertente con un eroe sommesso. Dai sette ai dieci anni, e per l'adulto che legge ad alta voce.",Dove i draghi imparano a volare e uno di loro preferisce leggere.
B-DRAGON-SCHOOL-AUDIOBOOK,base,,,,Dragon School Audiobook,9,1,1,2,0.4,"Where dragons learn to fly and one of them would rather read. A funny school story with a quiet hero. Ages seven to ten, and the adult reading aloud.",Where dragons learn to fly and one of them would rather read.
,,,,,,,,,,,,
,,,,fr,L'école des dragons Livre audio,,,,,,"Là où les dragons apprennent à voler, et où l'un d'eux préfère lire. Une histoire d'école drôle avec un héros discret. De sept à dix ans, et l'adulte qui lit à voix haute.","Là où les dragons apprennent à voler, et où l'un d'eux préfère lire."
,,,,de,Drachenschule Hörbuch,,,,,,"Wo Drachen fliegen lernen und einer von ihnen lieber liest. Eine lustige Schulgeschichte mit einem leisen Helden. Von sieben bis zehn Jahren, und für den Erwachsenen, der vorliest.",Wo Drachen fliegen lernen und einer von ihnen lieber liest.
,,,,it,La scuola dei draghi Audiolibro,,,,,,"Dove i draghi imparano a volare e uno di loro preferisce leggere. Una storia di scuola divertente con un eroe sommesso. Dai sette ai dieci anni, e per l'adulto che legge ad alta voce.",Dove i draghi imparano a volare e uno di loro preferisce leggere.
B-DRAGON-SCHOOL,base,Default Category,Books/Children,,Dragon School,9,1,4,2,0.4,"Where dragons learn to fly and one of them would rather read. A funny school story with a quiet hero. Ages seven to ten, and the adult reading aloud.",Where dragons learn to fly and one of them would rather read.
,,,,,,,,,,,,
,,,,fr,L'école des dragons,,,,,,"Là où les dragons apprennent à voler, et où l'un d'eux préfère lire. Une histoire d'école drôle avec un héros discret. De sept à dix ans, et l'adulte qui lit à voix haute.","Là où les dragons apprennent à voler, et où l'un d'eux préfère lire."
,,,,de,Drachenschule,,,,,,"Wo Drachen fliegen lernen und einer von ihnen lieber liest. Eine lustige Schulgeschichte mit einem leisen Helden. Von sieben bis zehn Jahren, und für den Erwachsenen, der vorliest.",Wo Drachen fliegen lernen und einer von ihnen lieber liest.
,,,,it,La scuola dei draghi,,,,,,"Dove i draghi imparano a volare e uno di loro preferisce leggere. Una storia di scuola divertente con un eroe sommesso. Dai sette ai dieci anni, e per l'adulto che legge ad alta voce.",Dove i draghi imparano a volare e uno di loro preferisce leggere.
B-ABC-ANIMALS,base,Default Category,Books/Children,,A is for Anteater,14,1,4,2,0.4,"An alphabet of unusual animals, painted in gouache. Every letter gets an animal nobody expects and a painting to match. Ages three to six.","An alphabet of unusual animals, painted in gouache."
,,,,,,,,,,,,
,,,,fr,A comme fourmilier,,,,,,"Un alphabet d'animaux inattendus, peints à la gouache. Chaque lettre reçoit un animal auquel personne ne pense et une peinture assortie. De trois à six ans.","Un alphabet d'animaux inattendus, peints à la gouache."
,,,,de,A wie Ameisenbär,,,,,,"Ein Alphabet ungewöhnlicher Tiere, in Gouache gemalt. Jeder Buchstabe bekommt ein Tier, mit dem niemand rechnet, und ein passendes Bild. Von drei bis sechs Jahren.","Ein Alphabet ungewöhnlicher Tiere, in Gouache gemalt."
,,,,it,A come formichiere,,,,,,"Un alfabeto di animali insoliti, dipinti a guazzo. Ogni lettera riceve un animale a cui nessuno pensa e un dipinto che gli somiglia. Dai tre ai sei anni.","Un alfabeto di animali insoliti, dipinti a guazzo."
B-SPACE-KIDS,base,Default Category,Books/Children,,Ask an Astronaut,15,1,4,2,0.4,"Fifty questions from children, answered from orbit. Real questions from real children, answered with patience and photographs. Ages eight and up.","Fifty questions from children, answered from orbit."
,,Default Category,Books/Science & Nature,,,,,,,,,
,,,,fr,Demande à une astronaute,,,,,,"Cinquante questions d'enfants, auxquelles on répond depuis l'orbite. De vraies questions de vrais enfants, des réponses patientes et des photographies. À partir de huit ans.","Cinquante questions d'enfants, auxquelles on répond depuis l'orbite."
,,,,de,Frag eine Astronautin,,,,,,"Fünfzig Fragen von Kindern, aus dem Orbit beantwortet. Echte Fragen echter Kinder, geduldig beantwortet und mit Fotos. Ab acht Jahren.","Fünfzig Fragen von Kindern, aus dem Orbit beantwortet."
,,,,it,Chiedi a un'astronauta,,,,,,"Cinquanta domande dei bambini, con risposta dall'orbita. Domande vere di bambini veri, risposte pazienti e fotografie. Dagli otto anni in su.","Cinquanta domande dei bambini, con risposta dall'orbita."
B-POEMS-SEA,base,Default Category,Books/Fiction,,Poems of the Sea,14,1,4,2,0.4,"Two hundred years of poems about water, in a pocket edition. Two hundred poems in a cloth pocket edition with a ribbon. The kind of book that lives in a coat.","Two hundred years of poems about water, in a pocket edition."
,,,,,,,,,,,,
,,,,fr,Poèmes de la mer,,,,,,"Deux cents ans de poèmes sur l'eau, en édition de poche. Deux cents poèmes dans une édition de poche reliée toile, avec un signet. Le genre de livre qui vit dans un manteau.","Deux cents ans de poèmes sur l'eau, en édition de poche."
,,,,de,Gedichte vom Meer,,,,,,"Zweihundert Jahre Gedichte über Wasser, in einer Taschenausgabe. Zweihundert Gedichte in einer Leinen-Taschenausgabe mit Lesebändchen. Ein Buch, das im Mantel wohnt.","Zweihundert Jahre Gedichte über Wasser, in einer Taschenausgabe."
,,,,it,Poesie del mare,,,,,,"Duecento anni di poesie sull acqua, in edizione tascabile. Duecento poesie in un tascabile rilegato in tela con segnalibro. Il tipo di libro che vive in un cappotto.","Duecento anni di poesie sull acqua, in edizione tascabile."
B-ATLAS-WALKS,base,Default Category,Books/Science & Nature,,An Atlas of Walks,30,1,4,2,0.4,"Fifty walks with hand-drawn maps, from a morning to a week. Every walk has a hand-drawn map, a distance, a pub and a train home. Fifty reasons to leave the house.","Fifty walks with hand-drawn maps, from a morning to a week."
,,Default Category,Books/History,,,,,,,,,
,,,,fr,Un atlas de promenades,,,,,,"Cinquante promenades avec des cartes dessinées à la main, d'une matinée à une semaine. Chaque promenade a sa carte dessinée, sa distance, son café et son train de retour. Cinquante raisons de sortir.","Cinquante promenades avec des cartes dessinées à la main, d'une matinée à une semaine."
,,,,de,Ein Atlas der Wanderungen,,,,,,"Fünfzig Wanderungen mit handgezeichneten Karten, von einem Morgen bis zu einer Woche. Jede Wanderung hat eine gezeichnete Karte, eine Distanz, ein Gasthaus und einen Zug nach Hause. Fünfzig Gründe, das Haus zu verlassen.","Fünfzig Wanderungen mit handgezeichneten Karten, von einem Morgen bis zu einer Woche."
,,,,it,Un atlante di camminate,,,,,,"Cinquanta camminate con mappe disegnate a mano, da una mattina a una settimana. Ogni camminata ha la sua mappa disegnata, la distanza, un locale e un treno per tornare. Cinquanta motivi per uscire di casa.","Cinquanta camminate con mappe disegnate a mano, da una mattina a una settimana."
B-ART-COLOUR,base,Default Category,Books/History,,The Book of Colour,32,1,4,2,0.4,"Fifty pigments and the stories of the people who found them. Fifty short chapters, one pigment each, with a swatch printed on the page. A book to open anywhere.",Fifty pigments and the stories of the people who found them.
,,,,,,,,,,,,
,,,,fr,Le livre de la couleur,,,,,,"Cinquante pigments et l'histoire de ceux qui les ont trouvés. Cinquante courts chapitres, un pigment chacun, avec un échantillon imprimé sur la page. Un livre à ouvrir n'importe où.",Cinquante pigments et l'histoire de ceux qui les ont trouvés.
,,,,de,Das Buch der Farbe,,,,,,"Fünfzig Pigmente und die Geschichten der Menschen, die sie fanden. Fünfzig kurze Kapitel, je ein Pigment, mit einem auf die Seite gedruckten Farbfeld. Ein Buch, das man überall aufschlägt.","Fünfzig Pigmente und die Geschichten der Menschen, die sie fanden."
,,,,it,Il libro del colore,,,,,,"Cinquanta pigmenti e le storie di chi li ha trovati. Cinquanta capitoli brevi, uno per pigmento, con un campione stampato sulla pagina. Un libro da aprire ovunque.",Cinquanta pigmenti e le storie di chi li ha trovati.
B-CRIME-SET,base,Default Category,Books/Crime & Thrillers,,The Ruth Mallory set,27,1,4,2,0.4,"Both Mallory novels, boxed, at a saving. Cold Harbour and The Long Tide in matching clothbound editions, in a slipcase. Cheaper than the two apart.","Both Mallory novels, boxed, at a saving."
,,,,,,,,,,,,
,,,,fr,Le coffret Ruth Mallory,,,,,,"Les deux romans Mallory, en coffret, à prix réduit. Port froid et La longue marée en éditions reliées toile assorties, dans un étui. Moins cher que les deux séparés.","Les deux romans Mallory, en coffret, à prix réduit."
,,,,de,Das Ruth-Mallory-Set,,,,,,"Beide Mallory-Romane, im Schuber, mit Ersparnis. Kalter Hafen und Die lange Flut in passenden Leinenausgaben, im Schuber. Günstiger als beide einzeln.","Beide Mallory-Romane, im Schuber, mit Ersparnis."
,,,,it,Il cofanetto Ruth Mallory,,,,,,"Entrambi i romanzi di Mallory, in cofanetto, con un risparmio. Porto freddo e La lunga marea in edizioni in tela coordinate, dentro un astuccio. Costa meno dei due separati.","Entrambi i romanzi di Mallory, in cofanetto, con un risparmio."
B-COOK-SET,base,Default Category,Books/Cooking,,The kitchen shelf,70,1,4,2,0.4,"Weeknight, The Bread Book and Vegetables First, together. The three cookbooks our staff use most, in one order. Enough dinners for a year.","Weeknight, The Bread Book and Vegetables First, together."
,,,,,,,,,,,,
,,,,fr,L'étagère de la cuisine,,,,,,"En semaine, Le livre du pain et Les légumes d'abord, réunis. Les trois livres de cuisine que notre équipe utilise le plus, en une commande. De quoi dîner un an.","En semaine, Le livre du pain et Les légumes d'abord, réunis."
,,,,de,Das Küchenregal,,,,,,"Unter der Woche, Das Brotbuch und Gemüse zuerst, zusammen. Die drei Kochbücher, die unser Team am meisten nutzt, in einer Bestellung. Abendessen für ein Jahr.","Unter der Woche, Das Brotbuch und Gemüse zuerst, zusammen."
,,,,it,Lo scaffale della cucina,,,,,,"Feriali, Il libro del pane e Prima le verdure, insieme. I tre libri di cucina che il nostro staff usa di più, in un solo ordine. Cene per un anno.","Feriali, Il libro del pane e Prima le verdure, insieme."
B-BEDTIME-SET,base,Default Category,Books/Children,,The bedtime shelf,30,1,4,2,0.4,"Three picture books for the last five minutes of the day. Goodnight Little Fox, The Big Dig and A is for Anteater, packed together. Wrapped on request.",Three picture books for the last five minutes of the day.
,,,,,,,,,,,,
,,,,fr,L'étagère du soir,,,,,,"Trois albums pour les cinq dernières minutes de la journée. Bonne nuit petit renard, Le grand chantier et A comme fourmilier, réunis. Emballage cadeau sur demande.",Trois albums pour les cinq dernières minutes de la journée.
,,,,de,Das Gutenachtregal,,,,,,"Drei Bilderbücher für die letzten fünf Minuten des Tages. Gute Nacht kleiner Fuchs, Die große Baustelle und A wie Ameisenbär, zusammen verpackt. Auf Wunsch als Geschenk.",Drei Bilderbücher für die letzten fünf Minuten des Tages.
,,,,it,Lo scaffale della buonanotte,,,,,,"Tre albi illustrati per gli ultimi cinque minuti della giornata. Buonanotte piccola volpe, Il grande scavo e A come formichiere, insieme. Su richiesta con confezione regalo.",Tre albi illustrati per gli ultimi cinque minuti della giornata.
B-TOTE,base,Default Category,Books/Fiction,,Folio canvas tote,12,1,4,2,0.4,A heavy canvas tote big enough for a hardback and a loaf. Heavy natural canvas with long handles and a flat bottom. Big enough for a week of reading.,A heavy canvas tote big enough for a hardback and a loaf.
,,,,,,,,,,,,
,,,,fr,Tote bag en toile Folio,,,,,,"Un tote bag en toile épaisse, assez grand pour un livre relié et une miche. Une toile naturelle épaisse, de longues anses et un fond plat. Assez grand pour une semaine de lecture.","Un tote bag en toile épaisse, assez grand pour un livre relié et une miche."
,,,,de,Folio Canvas-Shopper,,,,,,"Ein schwerer Canvas-Shopper, groß genug für ein gebundenes Buch und ein Brot. Schweres Naturcanvas mit langen Henkeln und flachem Boden. Groß genug für eine Woche Lesestoff.","Ein schwerer Canvas-Shopper, groß genug für ein gebundenes Buch und ein Brot."
,,,,it,Shopper di tela Folio,,,,,,"Uno shopper in tela pesante, grande abbastanza per un libro rilegato e una pagnotta. Tela naturale pesante, manici lunghi e fondo piatto. Grande abbastanza per una settimana di letture.","Uno shopper in tela pesante, grande abbastanza per un libro rilegato e una pagnotta."
B-BOOKMARKS,base,Default Category,Books/Fiction,,Brass bookmark set,9,1,4,2,0.4,Three brass bookmarks with a folded tab. They do not fall out. Three brass tabs that hook over the page edge. They stay put in a bag and never mark the paper.,Three brass bookmarks with a folded tab.
,,,,,,,,,,,,
,,,,fr,Lot de marque-pages en laiton,,,,,,Trois marque-pages en laiton à languette pliée. Ils ne tombent pas. Trois languettes de laiton qui s'accrochent au bord de la page. Ils restent en place dans un sac et ne marquent jamais le papier.,Trois marque-pages en laiton à languette pliée.
,,,,de,Messing-Lesezeichen-Set,,,,,,"Drei Lesezeichen aus Messing mit gefalteter Lasche. Sie fallen nicht heraus. Drei Messinglaschen, die sich über die Seitenkante haken. Sie bleiben in der Tasche sitzen und markieren das Papier nie.",Drei Lesezeichen aus Messing mit gefalteter Lasche.
,,,,it,Set di segnalibri in ottone,,,,,,Tre segnalibri in ottone con linguetta piegata. Non cadono. Tre linguette di ottone che si agganciano al bordo della pagina. Restano al loro posto in borsa e non segnano mai la carta.,Tre segnalibri in ottone con linguetta piegata.
B-READING-LIGHT,base,Default Category,Books/Fiction,,Clip reading light,16,1,4,2,0.4,"A warm rechargeable clip light for reading beside someone asleep. Warm light, three levels, a clip that fits a paperback or a hardback. Charges by USB-C in an hour.",A warm rechargeable clip light for reading beside someone asleep.
,,,,,,,,,,,,
,,,,fr,Lampe de lecture à pince,,,,,,"Une lampe à pince rechargeable à lumière chaude, pour lire à côté de quelqu'un qui dort. Lumière chaude, trois niveaux, une pince qui tient sur un broché comme sur un relié. Recharge en USB-C en une heure.","Une lampe à pince rechargeable à lumière chaude, pour lire à côté de quelqu'un qui dort."
,,,,de,Klemm-Leseleuchte,,,,,,"Eine warme, aufladbare Klemmleuchte zum Lesen neben jemandem, der schläft. Warmes Licht, drei Stufen, eine Klemme für Taschenbuch oder gebundenes Buch. Lädt in einer Stunde über USB-C.","Eine warme, aufladbare Klemmleuchte zum Lesen neben jemandem, der schläft."
,,,,it,Luce da lettura a clip,,,,,,"Una luce a clip ricaricabile con luce calda, per leggere accanto a chi dorme. Luce calda, tre livelli, una clip che sta su una brossura o su un rilegato. Si carica via USB-C in un ora.","Una luce a clip ricaricabile con luce calda, per leggere accanto a chi dorme."
B-GIFT-CARD,base,Default Category,Books/Fiction,,Folio gift card,25,1,4,2,0.4,"A paper gift card in an envelope, for people who choose their own. A paper card in a linen envelope, posted the same day. Any amount, valid for a year.","A paper gift card in an envelope, for people who choose their own."
,,,,,,,,,,,,
,,,,fr,Carte cadeau Folio,,,,,,"Une carte cadeau en papier dans une enveloppe, pour ceux qui choisissent eux-mêmes. Une carte en papier dans une enveloppe de lin, postée le jour même. N'importe quel montant, valable un an.","Une carte cadeau en papier dans une enveloppe, pour ceux qui choisissent eux-mêmes."
,,,,de,Folio Geschenkkarte,,,,,,"Eine Geschenkkarte aus Papier im Umschlag, für Menschen, die selbst wählen. Eine Papierkarte in einem Leinenumschlag, am selben Tag verschickt. Jeder Betrag, ein Jahr gültig.","Eine Geschenkkarte aus Papier im Umschlag, für Menschen, die selbst wählen."
,,,,it,Carta regalo Folio,,,,,,"Una carta regalo di carta in una busta, per chi sceglie da sé. Una carta di carta in una busta di lino, spedita in giornata. Qualsiasi importo, valida un anno.","Una carta regalo di carta in una busta, per chi sceglie da sé."
J-BAND-THIN-48,base,,,,Thin band 48,120,1,1,2,0.1,"A 1.5 mm round band in recycled gold, the one you stack or wear alone. Made from recycled 14 karat gold and polished by hand. Available in sizes from 46 to 62.","A 1.5 mm round band in recycled gold, the one you stack or wear alone."
,,,,,,,,,,,,
,,,,fr,Anneau fin 48,,,,,,"Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul. Fait d'or recyclé 14 carats et poli à la main. Disponible des tailles 46 à 62.","Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul."
,,,,de,Schmaler Ring 48,,,,,,"Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein. Aus recyceltem 14-Karat-Gold, von Hand poliert. In den Größen 46 bis 62.","Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein."
,,,,it,Fedina sottile 48,,,,,,"Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola. Fatta in oro riciclato 14 carati e lucidata a mano. Nelle misure dalla 46 alla 62.","Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola."
J-BAND-THIN-50,base,,,,Thin band 50,120,1,1,2,0.1,"A 1.5 mm round band in recycled gold, the one you stack or wear alone. Made from recycled 14 karat gold and polished by hand. Available in sizes from 46 to 62.","A 1.5 mm round band in recycled gold, the one you stack or wear alone."
,,,,,,,,,,,,
,,,,fr,Anneau fin 50,,,,,,"Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul. Fait d'or recyclé 14 carats et poli à la main. Disponible des tailles 46 à 62.","Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul."
,,,,de,Schmaler Ring 50,,,,,,"Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein. Aus recyceltem 14-Karat-Gold, von Hand poliert. In den Größen 46 bis 62.","Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein."
,,,,it,Fedina sottile 50,,,,,,"Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola. Fatta in oro riciclato 14 carati e lucidata a mano. Nelle misure dalla 46 alla 62.","Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola."
J-BAND-THIN-52,base,,,,Thin band 52,120,1,1,2,0.1,"A 1.5 mm round band in recycled gold, the one you stack or wear alone. Made from recycled 14 karat gold and polished by hand. Available in sizes from 46 to 62.","A 1.5 mm round band in recycled gold, the one you stack or wear alone."
,,,,,,,,,,,,
,,,,fr,Anneau fin 52,,,,,,"Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul. Fait d'or recyclé 14 carats et poli à la main. Disponible des tailles 46 à 62.","Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul."
,,,,de,Schmaler Ring 52,,,,,,"Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein. Aus recyceltem 14-Karat-Gold, von Hand poliert. In den Größen 46 bis 62.","Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein."
,,,,it,Fedina sottile 52,,,,,,"Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola. Fatta in oro riciclato 14 carati e lucidata a mano. Nelle misure dalla 46 alla 62.","Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola."
J-BAND-THIN-54,base,,,,Thin band 54,120,1,1,2,0.1,"A 1.5 mm round band in recycled gold, the one you stack or wear alone. Made from recycled 14 karat gold and polished by hand. Available in sizes from 46 to 62.","A 1.5 mm round band in recycled gold, the one you stack or wear alone."
,,,,,,,,,,,,
,,,,fr,Anneau fin 54,,,,,,"Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul. Fait d'or recyclé 14 carats et poli à la main. Disponible des tailles 46 à 62.","Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul."
,,,,de,Schmaler Ring 54,,,,,,"Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein. Aus recyceltem 14-Karat-Gold, von Hand poliert. In den Größen 46 bis 62.","Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein."
,,,,it,Fedina sottile 54,,,,,,"Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola. Fatta in oro riciclato 14 carati e lucidata a mano. Nelle misure dalla 46 alla 62.","Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola."
J-BAND-THIN-56,base,,,,Thin band 56,120,1,1,2,0.1,"A 1.5 mm round band in recycled gold, the one you stack or wear alone. Made from recycled 14 karat gold and polished by hand. Available in sizes from 46 to 62.","A 1.5 mm round band in recycled gold, the one you stack or wear alone."
,,,,,,,,,,,,
,,,,fr,Anneau fin 56,,,,,,"Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul. Fait d'or recyclé 14 carats et poli à la main. Disponible des tailles 46 à 62.","Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul."
,,,,de,Schmaler Ring 56,,,,,,"Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein. Aus recyceltem 14-Karat-Gold, von Hand poliert. In den Größen 46 bis 62.","Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein."
,,,,it,Fedina sottile 56,,,,,,"Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola. Fatta in oro riciclato 14 carati e lucidata a mano. Nelle misure dalla 46 alla 62.","Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola."
J-BAND-THIN-58,base,,,,Thin band 58,120,1,1,2,0.1,"A 1.5 mm round band in recycled gold, the one you stack or wear alone. Made from recycled 14 karat gold and polished by hand. Available in sizes from 46 to 62.","A 1.5 mm round band in recycled gold, the one you stack or wear alone."
,,,,,,,,,,,,
,,,,fr,Anneau fin 58,,,,,,"Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul. Fait d'or recyclé 14 carats et poli à la main. Disponible des tailles 46 à 62.","Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul."
,,,,de,Schmaler Ring 58,,,,,,"Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein. Aus recyceltem 14-Karat-Gold, von Hand poliert. In den Größen 46 bis 62.","Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein."
,,,,it,Fedina sottile 58,,,,,,"Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola. Fatta in oro riciclato 14 carati e lucidata a mano. Nelle misure dalla 46 alla 62.","Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola."
J-BAND-THIN,base,Default Category,Jewelry/Rings,,Thin band,120,1,4,2,0.1,"A 1.5 mm round band in recycled gold, the one you stack or wear alone. Made from recycled 14 karat gold and polished by hand. Available in sizes from 46 to 62.","A 1.5 mm round band in recycled gold, the one you stack or wear alone."
,,,,,,,,,,,,
,,,,fr,Anneau fin,,,,,,"Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul. Fait d'or recyclé 14 carats et poli à la main. Disponible des tailles 46 à 62.","Un anneau rond de 1,5 mm en or recyclé, celui qu'on empile ou qu'on porte seul."
,,,,de,Schmaler Ring,,,,,,"Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein. Aus recyceltem 14-Karat-Gold, von Hand poliert. In den Größen 46 bis 62.","Ein runder 1,5-mm-Ring aus recyceltem Gold, zum Stapeln oder allein."
,,,,it,Fedina sottile,,,,,,"Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola. Fatta in oro riciclato 14 carati e lucidata a mano. Nelle misure dalla 46 alla 62.","Una fedina tonda da 1,5 mm in oro riciclato, da abbinare o da portare da sola."
J-BAND-HAMMER-48,base,,,,Hammered band 48,95,1,1,2,0.1,"A 3 mm band with a hand-hammered face in sterling silver. Each band is hammered by hand, so the pattern is never the same twice. Sterling silver, sizes 48 to 64.",A 3 mm band with a hand-hammered face in sterling silver.
,,,,,,,,,,,,
,,,,fr,Anneau martelé 48,,,,,,"Un anneau de 3 mm à la face martelée à la main, en argent massif. Chaque anneau est martelé à la main, le motif n'est donc jamais deux fois le même. Argent massif, tailles 48 à 64.","Un anneau de 3 mm à la face martelée à la main, en argent massif."
,,,,de,Gehämmerter Ring 48,,,,,,"Ein 3-mm-Ring mit von Hand gehämmerter Fläche, aus Sterlingsilber. Jeder Ring wird von Hand gehämmert, das Muster ist nie zweimal gleich. Sterlingsilber, Größen 48 bis 64.","Ein 3-mm-Ring mit von Hand gehämmerter Fläche, aus Sterlingsilber."
,,,,it,Fedina martellata 48,,,,,,"Una fedina da 3 mm con superficie martellata a mano, in argento sterling. Ogni fedina è martellata a mano, quindi il motivo non è mai lo stesso. Argento sterling, misure dalla 48 alla 64.","Una fedina da 3 mm con superficie martellata a mano, in argento sterling."
J-BAND-HAMMER-50,base,,,,Hammered band 50,95,1,1,2,0.1,"A 3 mm band with a hand-hammered face in sterling silver. Each band is hammered by hand, so the pattern is never the same twice. Sterling silver, sizes 48 to 64.",A 3 mm band with a hand-hammered face in sterling silver.
,,,,,,,,,,,,
,,,,fr,Anneau martelé 50,,,,,,"Un anneau de 3 mm à la face martelée à la main, en argent massif. Chaque anneau est martelé à la main, le motif n'est donc jamais deux fois le même. Argent massif, tailles 48 à 64.","Un anneau de 3 mm à la face martelée à la main, en argent massif."
,,,,de,Gehämmerter Ring 50,,,,,,"Ein 3-mm-Ring mit von Hand gehämmerter Fläche, aus Sterlingsilber. Jeder Ring wird von Hand gehämmert, das Muster ist nie zweimal gleich. Sterlingsilber, Größen 48 bis 64.","Ein 3-mm-Ring mit von Hand gehämmerter Fläche, aus Sterlingsilber."
,,,,it,Fedina martellata 50,,,,,,"Una fedina da 3 mm con superficie martellata a mano, in argento sterling. Ogni fedina è martellata a mano, quindi il motivo non è mai lo stesso. Argento sterling, misure dalla 48 alla 64.","Una fedina da 3 mm con superficie martellata a mano, in argento sterling."
J-BAND-HAMMER-52,base,,,,Hammered band 52,95,1,1,2,0.1,"A 3 mm band with a hand-hammered face in sterling silver. Each band is hammered by hand, so the pattern is never the same twice. Sterling silver, sizes 48 to 64.",A 3 mm band with a hand-hammered face in sterling silver.
,,,,,,,,,,,,
,,,,fr,Anneau martelé 52,,,,,,"Un anneau de 3 mm à la face martelée à la main, en argent massif. Chaque anneau est martelé à la main, le motif n'est donc jamais deux fois le même. Argent massif, tailles 48 à 64.","Un anneau de 3 mm à la face martelée à la main, en argent massif."
,,,,de,Gehämmerter Ring 52,,,,,,"Ein 3-mm-Ring mit von Hand gehämmerter Fläche, aus Sterlingsilber. Jeder Ring wird von Hand gehämmert, das Muster ist nie zweimal gleich. Sterlingsilber, Größen 48 bis 64.","Ein 3-mm-Ring mit von Hand gehämmerter Fläche, aus Sterlingsilber."
,,,,it,Fedina martellata 52,,,,,,"Una fedina da 3 mm con superficie martellata a mano, in argento sterling. Ogni fedina è martellata a mano, quindi il motivo non è mai lo stesso. Argento sterling, misure dalla 48 alla 64.","Una fedina da 3 mm con superficie martellata a mano, in argento sterling."
J-BAND-HAMMER-54,base,,,,Hammered band 54,95,1,1,2,0.1,"A 3 mm band with a hand-hammered face in sterling silver. Each band is hammered by hand, so the pattern is never the same twice. Sterling silver, sizes 48 to 64.",A 3 mm band with a hand-hammered face in sterling silver.
,,,,,,,,,,,,
,,,,fr,Anneau martelé 54,,,,,,"Un anneau de 3 mm à la face martelée à la main, en argent massif. Chaque anneau est martelé à la main, le motif n'est donc jamais deux fois le même. Argent massif, tailles 48 à 64.","Un anneau de 3 mm à la face martelée à la main, en argent massif."
,,,,de,Gehämmerter Ring 54,,,,,,"Ein 3-mm-Ring mit von Hand gehämmerter Fläche, aus Sterlingsilber. Jeder Ring wird von Hand gehämmert, das Muster ist nie zweimal gleich. Sterlingsilber, Größen 48 bis 64.","Ein 3-mm-Ring mit von Hand gehämmerter Fläche, aus Sterlingsilber."
